Code,Name,CompanyName,Pack,Mrp
15330,METHIMEZ 10 TAB,SUN PHARMA,30TAB,349
13485,METHIMEZ 5 TAB,SUN PHARMA,30TAB,199
25860,METHOSAM 200,LA RENON,10TAB,471
33285,METHYCAL 2000,INDOCO R,10TAB,269
26168,METHYCAL 60K TAB,INDOCO R,4TAB,80
17430,METHYCAL TAB,INDOCO R,15TAB,263.8
1415,METHYCOBAL INJ,WOCKHARD,1ML,130.3
1148,METHYCOBAL TAB,WOCKHARD,15TAB,146.8
7542,METHYCOBAL-D TAB,WOCKHARD,10TAB,208.4
28618,METITAL TAB 15TAB,ERIS PHA,15TAB,466.81
14268,METLONG 500 TAB,MANKIND,10TAB,17
14269,METLONG-DS TAB,MANKIND,10TAB,42
5999,METOCARD AM TAB,TORRENT,10TAB,166.5
26670,METOCARD CHT 25 TAB,TORRENT,10TAB,121.85
26671,METOCARD CHT 50 TAB,TORRENT,10TAB,144.55
22152,METOCARD H 50 TAB,TORRENT,10TAB,129.8
37122,METOCARD T 25 TAB,TORRENT,15TAB,312
37100,METOCARD T 50 TAB,TORRENT,15TAB,370
6008,METOCARD XL 100 TAB*,TORRENT,10TAB,167.88
7550,METOCARD XL 12.5 TAB,TORRENT,10TAB,58.5
6009,METOCARD XL 25 TAB*,TORRENT,10TAB,47.04
6010,METOCARD XL 50 TAB*,TORRENT,10TAB,65.4
6209,METOCARD XL 75,TORRENT,10TAB,181.3
8052,METOLAR 25 TAB,CIPLA,15TAB,45.48
8053,METOLAR 50 TAB,CIPLA,15TAB,74.07
15717,METOLAR AM 25 TAB,CIPLA,10TAB,99.84
8627,METOLAR AM 50 TAB,CIPLA,10TAB,178.76
15718,METOLAR TL 25,CIPLA,10TAB,151.16
14297,Metolar TL 50 Tablet,CIPLA,10TAB,199.29
8054,METOLAR XR 100 CAP,CIPLA,10CAP,203.5
9525,METOLAR XR 12.5 CAP,CIPLA,15CAP,86.95
8055,METOLAR XR 25 CAP,CIPLA,15CAP,82.59
8056,METOLAR XR 50 CAP,CIPLA,15CAP,118.28
32876,METOLAR XT 100 TAB,CIPLA,15TAB,0
32184,METOLAR XT 50 TAB,CIPLA,15TAB,106.64
15719,METOLAR-100,CIPLA,10TAB,0
19032,METOMAC 25 TAB,MACLEODS,10TAB,0
19619,METOMAC 50 TAB,MACLEODS,10TAB,56.5
5073,METONCE 50,MSN LABO,10TAB,55
18074,METOPAR TAB,OAKNET,15TAB,44.72
15022,METOPOLE XL TAB 50MG 10S,OTHERS,,0
13520,METOSARTAN 25 TAB,SUN PHARMA,10TAB,180
13519,METOSARTAN 50 TAB,SUN PHARMA,10TAB,209
30952,METOSARTAN CH 25MG TAB,SUN PHARMA,10TAB,150
29321,METOSARTAN CH 50MG TABLET,SUN PHARMA,10TAB,175
23148,METOSARTAN LN 25 TAB,SUN PHARMA,10TAB,134
23147,METOSARTAN LN 50,SUN PHARMA,10TAB,164
34297,METOTENS 25 TAB,MAY & BA,10TAB,40
34296,METOTENS 50 TAB,MAY & BA,10TAB,52
4559,METOZ 2.5 TAB,CENTAUR,10TAB,187.84
4560,METOZ 5 TAB,CENTAUR,10TAB,285.6
17411,METOZAAR A 50 TAB,CORONA REMID,10TAB,77.25
17420,METOZAAR XL 50 TAB,CORONA REMID,10TAB,44.76
23334,METPURE H  TAB,EMCURE PHARM,10TAB,163.85
19748,METPURE H 50 TAB,EMCURE PHARM,10TAB,219.1
23326,METPURE TEL 40,EMCURE PHARM,10TAB,211.45
15904,METPURE XL 12.5 TAB,EMCURE PHARM,10TAB,103.95
14892,METPURE XL 25 TAB,EMCURE PHARM,10TAB,147.75
14893,METPURE XL 50 TAB,EMCURE PHARM,10TAB,199.95
18909,METPURE-AM 2.5 TAB,EMCURE PHARM,10TAB,197.15
19014,METPURE-AM 5  TAB,EMCURE PHARM,10TAB,198
15302,METRIDE 1 TAB,TORRENT,15TAB,127.2
15303,METRIDE 2 TAB,TORRENT,15TAB,175.25
35009,METRIDE 4 TAB,TORRENT,15TAB,121.8
27154,METRIDE DS 1 TAB,TORRENT,15TAB,158
27155,METRIDE DS 2 TAB,TORRENT,15TAB,219.95
27156,METRIDE DS 3 TAB,TORRENT,10TAB,153.5
26457,METRIDE PLUS 1TAB,TORRENT,10TAB,146
15259,METRIDE PLUS 2 TAB,TORRENT,10TAB,165
33455,METROGL O  10 TAB,J.B.CHEM,10TAB,82.74
37045,METROGYL 200 TAB,J.B.CHEM,15TAB,12.26
10115,METROGYL 200 TAB,J.B.CHEM,20TAB,18.33
10116,METROGYL 400 TAB,J.B.CHEM,20TAB,34.04
15411,METROGYL COMPOUND PLUS TAB,J.B.CHEM,10TAB,100
10117,METROGYL DG FORTE GEL,J.B.CHEM,20GM,74.76
14083,METROGYL ER TAB,J.B.CHEM,10TAB,75.17
10118,METROGYL GEL 30GM,J.B.CHEM,30GM,101.37
23702,METROGYL I.V.,J.B.CHEM,100ML,23.52
37501,METROGYL M OINT,J.B.CHEM,15GM,370
33338,METROGYL M OINT  5GM,J.B.CHEM,5GM,370
29231,METROGYL O TAB,J.B.CHEM,10TAB,75.26
10119,METROGYL P 2% OINT,J.B.CHEM,20GM,168.03
24133,METROGYL P 2% OINT 125GM,J.B.CHEM,125GM,275
10120,METROGYL SUSP 60ML,J.B.CHEM,60ML,34.66
22752,METROHEX PLUS GEL,DR REDDY,20GM,104.75
31474,METROMAX -XL 25 TAB,AKUMENTIS,10TAB,44.24
32071,METROMAX-AM 50 TAB,AKUMENTIS,10TAB,125
31488,METROMAX-XL 50 TAB,AKUMENTIS,10TAB,63.28
6318,METSMALL 1000 TAB,DR REDDY,15TAB,58.4
6319,METSMALL 500 TAB,DR REDDY,30TAB,67.5
32732,METSMALL G1 TAB,DR REDDY,15TAB,160.75
32733,METSMALL GV 1 TAB,DR REDDY,10TAB,111
30358,METSMALL GV 2,DR REDDY,10TAB,154.25
21290,METSMALL VX 1000 TAB,DR REDDY,10TAB,163.25
21289,METSMALL VX 500 TAB,DR REDDY,10TAB,179.5
25717,METSURGE G 1 TAB,OBSURGE,10TAB,58.5
15354,METZOK 100 TAB,USV,10TAB,166.21
15023,METZOK 12.5 TAB,USV,10TAB,0
13202,METZOK 25 TAB,USV,10TAB,47.04
13203,METZOK 50 TAB,USV,10TAB,65.41
17968,MEVA C CAP,ZYDUS CA,15CAP,322.3
29127,MEVA SR CAP,ZYDUS CA,15CAP,418.9
37193,MEVORIDE 1 TAB,SCG HEAL,10TAB,122
37192,MEVORIDE 2 TAB,SCG HEAL,10TAB,140
20641,MEXATE 10 TABLET,ZYDUS CA,10TAB,127.7
30351,MEXATE 15 TAB 10TAB,ZYDUS CA,10TAB,512.65
19845,MEXATE 7.5 TAB,ZYDUS CA,10TAB,148.5
25458,MEXT 7.5,WALLACE,10TAB,121.92
9231,MEYERZYME LIQUID 200 ML,MEYER,200ML,152
11459,MEZOL EYE DROP,SYNTHO,10ML,90
12878,MFC (10) SUNNY,OTHERS,1TAB,90
15989,MFC 10PC (BLACK GRAPES),MANKIND,10PCS,80
15990,MFC 10PC (CHOCOLATE),MANKIND,10PC,80
15992,MFC 10PC (STRABERRY),MANKIND,10PC,80
15994,MFC 10PC HAZELNUT,MANKIND,10PC,80
15997,MFC 10PC XXL,MANKIND,10PC,90
21173,MFC 3 PC ( BANANA ),OTHERS,1TAB,20
34168,MFC 3PC  ULTRAFEEL,MANFORCE,3PCS,50
15632,MFC 3PC (BLACK GRAPES),MANKIND,3PC,40
15633,MFC 3PC (CHOCO),MANKIND,3PC,30
15634,MFC 3PC (ORANGE),MANKIND,3PC,40
15635,MFC 3PC (STABERRY),MANKIND,3PC,30
15998,MFC 3PC (SUNNY EDITION),MANKIND,3PCS,30
35733,MFC 3PC EPIC (DESIRE),MANKIND OTC,3PC,80
35734,MFC 3PC EPIC HOTDOT,MANKIND OTC,3PC,70
35736,MFC 3PC EPIC PASSION,MANKIND OTC,3PC,80
34167,MFC 3PC EPIC PLEASURE,MANFORCE,3PCS,80
15636,MFC 3PC LITCHI,MANKIND,3PC,40
15637,MFC 3PC PINEPLE,MANKIND,3PC,40
15999,MFC 3PCS (CHOC+HAZENUT),MANKIND,3PCS,30
16000,MFC 3PCS GAME,MANKIND,3PCS,30
16001,MFC 3PCS STABERY+VANILLA,MANKIND,3PCS,30
16002,MFC CHOC 20PC,MANKIND,20PC,150
23939,MFLOTAS DROP 5 ML,OTHERS,5 ML,117
20168,MFSONE CREAM 30GM,KLM LABO,30GM,197
31697,MFSUDIF CREAM 10GM,KLM LABO,10GM,182
26525,MG FEROL TAB,LIFE VISION,10TAB,220
20035,MG-HT TAB,PHARMED,10TAB,195
8399,MGD3 60K TAB,PHARMED,14TAB,247
8469,MGD3 TAB,PHARMED,10TAB,270
33247,MGRAFT 500,ADVAITH,10TAB,691
33246,MGRAFT S 360MG,ADVAITH,10TAB,890
35437,MHEGA 160MG TAB,MAXIS HE,10TAB,1096
27237,MHG LOTION 6ML,CANIXA L,6ML,900
30296,MHR TAB,PULSE PH,15TAB,138.6
28122,MIBCAL SOFTGEL CAP,Mibsons,10TAB,291
30983,MIBCART TAB,Mibsons,10TAB,339
25592,MIBETA SR 40 MG,OTHERS,15 TB,52
28124,MIBOMEGA PLUS CAP,Mibsons,10TAB,429
23519,MICEDGE INJ 50MG,ABBOTT INDIA,VAIL,8145.54
30378,MICELLAR  WATER PINK 400ML,GARNIER,400ML,449
30376,MICELLAR WATER PINK 125ML,GARNIER,125ML,225
13807,MICFOX 100 D/S,ALDE MED,30ML,65.52
13808,MICFOX 100 DT,ALDE MED,10TAB,72
13809,MICFOX 200 DT,ALDE MED,10TAB,108
13810,MICFOX D/S,ALDE MED,,193.53
32066,MICHELLE SR 300 TAB,AKUMENTIS,10TAB,581
14784,MICOGEL F OINT,CIPLA,15GM,56.5
14522,MICOGEN EYE/EAR DROP,ALEMBIC,,0
6287,MICRO D3 DROP,MICRO,15ML,68.98
29535,MICRO D3 TAB 8 TAB,MICRO,8TAB,201.6
17345,MICRO SD FLASH STORAGE CARD 128GB,OTHERS,128GB,1650
17342,MICRO SD FLASH STORAGE CARD 16GB,OTHERS,16GB,520
17343,MICRO SD FLASH STORAGE CARD 32GB,OTHERS,32GB,620
17344,MICRO SD FLASH STORAGE CARD 64GB,OTHERS,64GB,228
5659,MICROBACT 250,MICRO,10TAB,130.36
5442,MICROBACT 500 TAB*,MICRO,5TAB,131.93
7045,MICROBENZ 3. 5 AQUEOUS GEL,RANBAXY,15GM,190
37312,MICROCEF 100 DT TAB,MICRO,10TAB,143
9622,MICROCEF 100 ORAL SUSP,MICRO,30ML,179
2138,MICROCEF 200 DT TAB,MICRO,10TAB,175
9621,MICROCEF 50DRY SYP,MICRO,50ML,107
3751,MICROCEF CV 200 TAB,MICRO,10TAB,359
10052,MICROCEF O TAB,MICRO,10TAB,209
422,MICROCID-SR TAB,MICRO,10TAB,72
6401,MICRODERM,MICRO,15GM,46
5015,MICRODOX-LBX CAP,MICRO,10CAP,87.5
30470,MICROFLORA V CAP,STEDMAN,10CAP,0
397,MICROFLOX E/E DROP,MICRO,5ML,7.66
2049,MICROGAT EYE DROP,MICRO,5ML,46.45
3358,MICROGAT EYE OINT,MICRO,5GM,55.5
23338,MICROGEST 200MG,WATER BU,10CAP,415.09
23885,MICROGEST SR200,WATER BU,10TAB,630.46
23886,MICROGEST SR300,WATER BU,10,0
6603,MICROLIV,MICRO,10TAB,210
7102,MICROLIV FORTE TAB,MICRO,10TAB,461
6942,MICROMOM VANILA POWDER,MICRO,200GM,421
4372,MICRONAC EYE DROP,MICRO,5ML,158
15907,MICRONAC PF EYE DROP,MICRO,5ML,204
22617,MICROPORE  3``  1X4  BOX,OTHERS,BOX,1056
24017,MICROPORE 1/2 1X24,OTHERS,BOX,1128
16685,MICROPORE 2 1X6,OTHERS,BOX,1128
22572,MICROPORE TAPE   1,SURGICAL,PIECE,88
22573,MICROPORE TAPE  2 ``  PIE,SURGICAL,PIECE,176
16686,MICROPORE TAPE 3,SURGICAL,4PCS,282
16438,MICROPORE1,OTHERS,BOX,1056
23159,MICROSENSOR BASIC KIT,DR REDDY,KIT,54400
2747,MICROVIR 250 TAB,MICRO,3TAB,163
3436,MICROVIR 500 TAB,MICRO,3TAB,352
36144,MIDGRAM 2.5MG TAB,INGRAM B,10TAB,440
32689,MIDODRIVE TAB 2.5MG,SUN PHARMA,20TAB,1097
27706,MIDORA TAB 2.5 MG,DR REDDY,30TAB,2541
31285,MIDORISE 10 TAB,TORRENT,10TAB,1209
29831,MIDORISE 2.5 TAB,TORRENT,20TAB,1097
31232,MIDORISE 5 TAB,TORRENT,10TAB,765
33253,MIDOTRIL 2.5MG,ADVAITH,20TAB,990
20316,MIENTA CAP,ERIS PHA,10CAP,0
33859,MIFEGEST KIT,INTEGRAC,1KIT,426
29437,MIFEGEST TAB,INTEGRAC,1TAB,350.5
25811,MIFIACT 10MG,TTK HEALTH,10TAB,176.2
25812,MIFIACT 25 MG,TTK HEALTH,10TAB,440.8
35645,MIFINAL P SYP,VDV PHAR,60ML,50.4
5252,MIFTY KIT*,ARISTO,1KIT,477.98
19733,MIGARID 10 TAB,CIPLA,10TAB,39.1
18917,MIGARID 5 TABLET,CIPLA,10TAB,21.1
7781,MIGEST SR-200 TAB,ELDER,1TAB,312
7782,MIGEST SR-300 TAB,ELDER,10TAB,456
19261,MIGHTY CAP,LUPIN,4CAP,0
32537,MIGHTY MOX P EYE DROP 5ML,OPTHO RE,5ML,96.8
9223,MIGNAR 25MG TAB,GLENMARK,15TAB,220
9224,MIGNAR 50 TAB,GLENMARK,15TAB,402
34021,MIGON PLUS TAB,CADILA H,10TAB,101.4
22319,MIGPEX TAB,NEUROPEX,10TAB,130
36750,MIGRABETA 10MG TAB,ALKEM,10TAB,14.67
19417,MIGRABETA PLUS TABLET,ALKEM,10TAB,155
31266,MIGRABETA TR 80 TAB,ALKEM,10TAB,68
19362,MIGRABETA-TR 20 TABLET,ALKEM,10TAB,38.5
14777,MIGRABETA-TR 40 TAB,ALKEM,15TAB,56.45
31212,MIGRABETA-TR 60 TAB,ALKEM,10TAB,66
36796,MIGRAFEN TAB,LEEFORD,10TAB,120
23970,MIGRAN TAB,LEEFORD,10TAB,95
30489,MIGRANEX 10TAB,INTAS PH,10TAB,53.98
23237,MIGRAWAVE PLUS 10,AXONWAVE,10TAB,135
23235,MIGRAWAVE PLUS 5,AXONWAVE,10TAB,90
11444,MIGROF-10,UNIMARCK,10TAB,103.84
35006,MIK Q10 TAB,MIKMAN L,10TAB,995
26744,MIKACIN 1000MG INJ,ARISTO,2ML VAIL,201.82
151,MIKACIN 100MG INJ,ARISTO,2ML VIAL,36.5
152,MIKACIN 250MG INJ,ARISTO,2ML VIAL,56
153,MIKACIN 500MG INJ*,ARISTO,2ML VIAL,113.74
26743,MIKACIN 750MG INJ,ARISTO,2ML VAIL,165.65
33977,MIKANEXT 100 INJ,AURISTAT,2ML,33
33978,MIKANEXT 500INJ,AURISTAT,2ML,105
35007,MIKJOINT TAB,MIKMAN L,10TAB,486
35008,MIKMOCAL TAB,MIKMAN L,10TAB,257
21647,MILDFIL TAB,FOURRTS INDI,10TAB,233
18685,MILDY AHF SHAMPOO,INTAS PH,100ML,350
31029,MILDY BAR  75G,INTAS PH,75GM,150
16643,MILDY SHAMPOO,INTAS PH,100ML,225
21140,MILFLODEX DROPS,SUN PHARMA,5ML,193
13534,MILFLOX 0.5% EYE DROP,SUN PHARMA,5ML,195
31531,MILFLOX DF EYE DROP 5ML,SUN PHARMA,5ML,240
13535,MILFLOX PLUS 0.4 EYE DROP,SUN PHARMA,5ML,180
37383,MILIANA TAB,ZYDUS CA,21TAB,0
7918,MILICAL OD3,INTEGRAC,15TAB,228
32273,MILICOR 10MG INJ,SAMARTH,10ML,1319.57
7894,MILIXIM 200 TAB,GLENMARK,10TAB,92.13
11338,MILIXIM DRY SYP,GLENMARK,30ML,45.53
10803,MILIXIM-O TAB,GLENMARK,10TAB,125
27251,MILK DELIGHTS F/W TUMERIC 50ML,NIVEA,50ML,75
27084,MILK OF MAGESIA 170ML,DEYS MED,170ML,70
27085,MILK OF MAGESIA 340ML,DEYS MED,340ML,104
25563,MILKYBAR MOULD 12,NESTLE,24.5GM,20
24562,MILKYBAR MOULD 16,NESTLE,12.5GM,10
5887,MILNACE 25 TAB,TORRENT,10TAB,48
5888,MILNACE 50 TAB,TORRENT,10TAB,83
30510,MILOXIR 5 PRO 90ML,KEPLER,90ML,900
30511,MILOXIR 5 PRO F 90ML,KEPLER,90ML,1100
36921,MIMCINA 30MG TAB,STEDFAST,10TAB,600
23144,MIMCIPAR 30MG TAB,MANKIND,10TAB,704
19010,MIMOD 25MG TABLET,AJANTA,15TAB,427
17149,MINADO 500 TAB  1*10,OTHERS,10TAB,84.31
37271,MINDBETA TAB,BRAINWAVE,10TAB,210
36632,MINDED MAX TAB,EDIFICE,10TAB,520
37330,MINDED PLUS TAB,EDIFICE,10TAB,349
18634,MINICHEK 5% SOLUTION,ABBOTT INDIA,60ML,875.49
21169,MINICHEK ANTI-HAIR LOSS SHAMPOO,ABBOTT INDIA,1TAB,0
33709,MINICHEK F LOTION,ABBOTT INDIA,60ML,1144.71
20390,MINILACTONE TAB,RPG LIFE,10TAB,48
33915,MINIMALIST RX ADVANCED PIG,Uprising,30ML,699
7026,MINIPRESS XL 2.5MG TAB,PFIZER,30TAB,502
7027,MINIPRESS XL 5MG TAB,PFIZER,30TAB,626
32131,MINIRIN * 0.1MG TAB,Ferring,15TAB,541.76
32123,MINIRIN 0.2 MG TAB,Ferring,30TAB,1606.78
32132,MINIRIN MELT 120MCG TAB,CORONA REMID,10TAB,814.67
32133,MINIRIN MELT 60MCG TAB,CORONA REMID,10TAB,484.67
9306,MINMIN CP TAB,RPG LIFE,,0
24526,MINMIN PB 15S,RPG LIFE,15TAB,524.75
9318,MINMIN TONIC,RPG LIFE,200ML,192.85
16717,MINMIN-PB 120ML,RPG LIFE,120ML,0
33184,MINOBOOST,GLOWDERMA,60ML,915
32594,MINOBOOST F 60ML,GLOWDERMA,60ML,925
35819,MINOBURY 5 % SOLUTION,ELDER,60ML,850
20350,MINOKEM 5% SPRAY,ALKEM,60ML,820
19662,MINOKEM-F 5% SOLUTION,ALKEM,60ML,890
21120,MINOKEM-N 2% SOLUTION,ALKEM,60ML,525
19388,MINOKEM-N 5% SOLUTION,ALKEM,60ML,880
31085,MINOLAST FX TAB,LEEFORD,10TAB,159
15966,MINOLAST-LC T,OTHERS,1TAB,130
1965,MINOLIN 100,MICRO,10TAB,423
2058,MINOLOX 100 TAB,MICRO,10TAB,504
2057,MINOLOX 50 TAB,MICRO,10TAB,279
19920,MINOPEP 5% SOLUTION,INDIABUL,90ML,1098.9
21028,MINOPEP ANTI HAIR FALL SHAMPOO,INDIABUL,250ML,660
21165,MINOPEP EVA TOPICAL SOLUTION,INDIABUL,90M,990
34309,MINOPEP HAIR CONDITIONER,INDIABUL,100ML,550
14644,MINOQILIB 5% SOLU,GALDERMA,,0
33754,MINOSILK CAFY TOPICAL SOLUTION,ETHINEXT,1,849
4267,MINOSTA TAB,ARISTO,10TAB,128
1695,MINOZ 100 TAB,RANBAXY,10TAB,450
1694,MINOZ 50 TAB,RANBAXY,10TAB,299
7242,MINOZ ER 45 TAB,RANBAXY,10TAB,260
7243,MINOZ ER 65 TAB,RANBAXY,10TAB,444
2129,MINOZ OD 100 CAP,RANBAXY,10CAP,499
6463,MINOZ S FACE WASH,RANBAXY,50GM,199
6752,MINOZ-BPO GEL,RANBAXY,15GM,450
35659,MINTOP  BOOSTER 60ML,DR REDDY,60ML,600
7354,MINTOP 10% FORTE HAIR RESTORE FORMULA 120ML,DR REDDY,120ML,2513
3313,MINTOP 10% HAIR RESTORE FORMULA 60ML,DR REDDY,60ML,1437.5
35660,MINTOP ALCOHOL FREE BOTTLE 60ML,DR REDDY,60ML,1112.25
7710,MINTOP EVA SOLUTION 60ML,DR REDDY,60ML,1083
4590,MINTOP FOAM 2% 60ML,DR REDDY,60ML,320
7736,MINTOP FORTE 2% SOLUTION 120ML,DR REDDY,120ML,680.5
7355,MINTOP FORTE 2% SOLUTION 60ML,DR REDDY,60ML,445.75
7356,MINTOP FORTE 5% SOLUTION 120ML,DR REDDY,120ML,1830.5
6039,MINTOP FORTE 5% SOLUTION 60ML,DR REDDY,60ML,1050.5
4591,MINTOP FORTE FOAM 5%,DR REDDY,60ML,658
30239,MINTOP GAIN PLUS TOPICAL SOL. 10% 60ML,DR REDDY,60ML,1320
30601,MINTOP GAIN PLUS TOPICAL SOL. 5% 60ML,DR REDDY,60ML,1061.5
7112,MINTOP PRO LOTION 75ML,DR REDDY,75ML,1676
37446,MINTOP TAB,DR REDDY,10TAB,0
16823,MINTOP YUVA SOLUTION 60ML,DR REDDY,60ML,1011.25
25723,MINTOVIT L CAP,OBSURGE,10TAB,156
35763,MINYM GEL,GLENMARK,15GM,425
32081,MIOFREE 4MG CAP,LUPIN,10CAP,219.35
20878,MIOFREE A 4MG TAB,LUPIN,10TAB,257.8
31276,MIQNOL FORTE TAB,MIRAZ,10TAB,3600
32585,MIRA 25 TAB,LUPIN,10 TAB,350.7
15782,MIRABELLE HONEY FACLMASK,NIVEA,,
,0,119,0,
15781,MIRABELLE ROSE FACLMASK,NIVEA,,
,0,129,0,
15784,MIRABELLE SANDAL FACLMASK,NIVEA,,
,0,129,0,
15783,MIRABELLE WINE FACLMASK,NIVEA,,
,2,119,0,
19771,MIRABIG 25MG TAB,MSN LABO,10TAB,250.9
20112,MIRABIG 50MG TAB,MSN LABO,10TAB,377
29917,MIRABIG S 25MG TAB,MSN LABO,10S,385
11586,MIRACLE CREAM,OTHERS,1,176.5
17506,MIRAGO 200MG,SUN PHARMA,10TAB,0
17986,MIRAGO 25 TAB,SUN PHARMA,10TAB,262
15025,MIRAGO 50 TAB,SUN PHARMA,10TAB,385
20019,MIRAGO S 50 COMBIKIT,SUN PHARMA,10TAB,549
15024,MIRAGO S TAB 25MG 1 KIT,SUN PHARMA,10TAB,450
23044,MIRAKEM 25MG,ALKEM,10TAB,290
31194,MIRAKEM 50 MG,ALKEM,10TAB,436
35581,MIRAKEM S 25MG TAB,ALKEM,10TAB,375
34953,MIRAKEM S 50MG TAB,ALKEM,10TAB,500
31876,MIRAPAUSE TAB,LA RENON,10TAB,229
35243,MIRAQULE 100MG CAP,ALCHEM P,10TAB,438
35726,MIRAQULE 200MG CAP,ALNICHE,10S,0
23739,MIRASMART 25MG,RPG LIFE,10,290.6
23740,MIRASMART 50MG,RPG LIFE,10TAB,397
36676,MIRATOR 0.125 TAB,TORRENT,10TAB,60.7
35974,MIRATOR 0.25 TAB,TORRENT,10TAB,127.5
35975,MIRATOR 0.5 TAB,TORRENT,10TAB,166.3
19296,MIRBEG 25 TABLET,IPCA LABORAT,10TAB,272.7
25074,MIRBEG S 50,IPCA LABORAT,10TAB,577.3
31948,MIRBEG S-25 TAB,IPCA LABORAT,10TAB,453.45
16935,MIRBEG-50 MG,IPCA LABORAT,10TAB,405.05
3396,MIRJOY-15 MG,ISHJAS P,10TAB,75
3397,MIRJOY-30 MG,ISHJAS P,10TAB,140
3398,MIRJOY-7.5 MG,ISHJAS P,10TAB,52
10373,MIRNITE 15MG TAB,INTAS PH,10TAB,131
32962,MIRNITE 30 MELTAB,INTAS PH,10TAB,242
10374,MIRNITE 30MG TAB,INTAS PH,10TAB,233
10375,MIRNITE 7.5MG TAB,INTAS PH,10TAB,91.5
13620,MIRTAZ 15 TAB,SUN PHARMA,10TAB,135
13621,MIRTAZ 30 TAB,SUN PHARMA,10TAB,238.68
13622,MIRTAZ 7.5 TAB,SUN PHARMA,10TAB,97
10553,MISEFI-200,DEPRI PH,10TAB,120
8813,MISOPROST 200 TAB,CIPLA,4TAB,84.98
35228,MISOPROST 600MG TAB,CIPLA,1TAB,92.68
2363,MISOPT EYE DROP,MICRO,5ML,514
32734,MISTABRON 200MG/ML RESPIRATOR SOLUTION6S,DR REDDY,200ML,1347.5
13259,MISTY EYE DROP,NRI,10ML,120
21488,MISTY FRESH EYE DROP,NRI,10ML,360
14116,MISTY GEL,NRI,10ML,140
27275,MISTY SOFT EYE DROP  10ML,NRI,10ML,240
34648,MITIFLORA CAP,MITIS BI,10CAP,210
16734,MITOTAX-30 INJ,DR REDDY,5ML,0
29290,MITOVIT TABLET,MITOCH P,10TAB,0
15026,MIXBIOTIC AC EAR DROP,NRI,5ML,88
18089,MIXBIOTIC EAR DROP,NRI,5ML,84.7
36284,MIXFLAM DS SYP,NRI,60ML,0
17198,MIXTARD 30 FLEXPEN,NOVO NOR,5*3ML,569.8
23140,MIXTARD 30 HM PENFILL,NOVO NOR,3ML,1929.95
18558,MIXTARD 50 HM 100IU/ML PENFILL,NOVO NOR,3ML,1929.95
24753,MKCC 100ML,OTHERS,100ML,140
24754,MKCC 60ML,OTHERS,60ML,95
26410,MLIFE TAB,MANKIND,10TAB,0
30281,MLOBE DX DROP,SAPIENT LTD,5ML,165
31046,MLOBE EYE DROP,SAPIENT LTD,5ML,100
31570,MLOBE EYE OINT 5GM,SAPIENT LTD,5GM,79
24460,MLOBE SYE DROP 5ML,SAPIENT LTD,5ML,92
31047,MLOBE-KT EYE DROP,SAPIENT LTD,5ML,125
26275,MLOBE-LP EYE DROP  5ML,SAPIENT LTD,5ML,195
28898,MLOBE-PD EYE DROP 5ML,SAPIENT LTD,5ML,125
23685,MLONE 16MG,MEDSTRY BIOT,10TAB,100
23687,MLONE 4MG,MEDSTRY BIOT,10,56.6
23686,MLONE 8MG,MEDSTRY BIOT,10TAB,57.2
35531,MLREPA  2MG TAB,MEDICAMEN,15TAB,225
35529,MLREPA 0.5MG TAB,MEDICAMEN,15TAB,105
35530,MLREPA 1MG TAB,MEDICAMEN,15TAB,150
19590,MMF -S TAB,IPCA LABORAT,10TAB,659.8
15290,MMF TAB,IPCA LABORAT,10TAB,775.74
34498,MMS 1 400GM,BRITISH,400GM,575
27621,MMS 3  400 GM,BRITISH,400GM,595
27622,MMS CASEIN  200GM,ZYDUS CA,200GM,235
2310,MMS CREAM,ZYDUS CA,10GM,198
2736,MMS CREAM,ZYDUS CA,30GM,357.35
34497,MMS GOLD 1,BRITISH,400GM,795
37163,MMS GROW,BRITISH,400GM,645
27624,MMS-2  400GM,BRITISH,400GM,595
6166,MNX FORTE SOLN,SALVEPH,60ML,923
6167,MNX-3 TOPICAL SOLUTION,SALVEPH,60ML,451
6168,MNX-5 TOPICAL SOLUTION,SALVEPH,60ML,691
31036,MO 4 DX EYE DROP,NRI,5ML,108.9
23866,MO-4 EYE DROP,NRI,5ML,108
23867,MO-4 KT EYE DROP,NRI,5ML,110
36872,MO-4 PD EYE DROP,NRI,5ML,90
32930,MOBICAM 20 DT TAB,CIPLA,10TAB,0
35725,MOBIFAST DS TAB,TIMETECH,10S,369
34754,MOBIRELIEF GEL,GH VISIO,30GM,140
34755,MOBIRELIEF TAB,GH VISIO,10TAB,699
3300,MOBISWIFT D TAB,RANBAXY,10TAB,219
3699,MOBIWOK PLUS 8C,WOCKHARD,10TAB,157.3
28704,MOBIZOX LD TAB,RANBAXY,10TAB,125
356,MOBIZOX TAB,RANBAXY,10TAB,258
34119,MOCOFIBRO,IPCA LABORAT,10CAP,0
13655,MODALERT 100 TAB,SUN PHARMA,10TAB,224
15027,MODALERT 200 TAB,SUN PHARMA,10TAB,355
13935,MODALERT 50,SUN PHARMA,,0
33540,MODCEF-D,ABBOTT INDIA,10TAB,395.6
6000,MODLIP 10 TAB,TORRENT,15TAB,82.99
6001,MODLIP 20 TAB*,TORRENT,15TAB,210.96
6002,MODLIP 40 TAB*,TORRENT,10TAB,216.04
